"coffeid","typeid","value"
374,14,""
374,15,"Specialty Coffee Association"
374,16,"ft"
375,1,"Arabica"
375,2,"specialty coffee association of indonesia"
375,3,"Indonesia"
375,4,"pancoer angkrek"
375,5,"pt. perkebunan nusantara xii"
375,6,""
375,7,"bondowoso"
375,8,"PT. PERKEBUNAN NUSANTARA XII"
375,9,"60 kg"
375,10,"Specialty Coffee Association of Indonesia"
375,11,"23 July 2010"
375,12,""
375,13,""
375,14,""
375,15,"Specialty Coffee Association of Indonesia"
375,16,"m"
376,1,"Arabica"
376,2,"carcafe ltda ci"
376,3,"Colombia"
376,4,""
376,5,"neiva"
376,6,"carcafe ltda"
376,7,"huila"
376,8,"FRANKLIN DUSSAN / HIPOLITO TORRES"
376,9,"29 kg"
376,10,"AlmacafAfA(C)"
376,11,"2017 / 2018"
376,12,"Caturra"
376,13,"Washed / Wet"
376,14,"Green"
376,15,"AlmacafAfA(C)"
376,16,"m"
377,1,"Arabica"
377,2,"juan luis alvarado romero"
377,3,"Guatemala"
377,4,"piamonte"
377,5,"beneficio ixchel"
377,6,"unex guatemala, s.a."
377,7,"san marcos"
377,8,"JORGE LEAL"
377,9,"69 kg"
377,10,"Asociacion Nacional Del CafAfA(C)"
377,11,"2017"
377,12,"Bourbon"
377,13,"Washed / Wet"
377,14,"Green"
377,15,"Asociacion Nacional Del CafAfA(C)"
377,16,"m"
378,1,"Arabica"
378,2,"carcafe ltda ci"
378,3,"Colombia"
378,4,""
378,5,"cartago"
378,6,"carcafe ltda"
378,7,"huila"
378,8,"FRANKLIN DUSSAN / HIPOLOTO TORRES"
378,9,"29 kg"
378,10,"AlmacafAfA(C)"
378,11,"2016"
378,12,"Caturra"
378,13,"Washed / Wet"
378,14,"Green"
378,15,"AlmacafAfA(C)"
378,16,"m"
379,1,"Arabica"
379,2,"ceca, s.a."
379,3,"Costa Rica"
379,4,"gamboa"
379,5,"beneficio montaAfA+/-as del diamante"
379,6,"ceca,s.a."
379,7,"tarrazu"
379,8,"Martin Gutierrez"
379,9,"69 kg"
379,10,"Specialty Coffee Association of Costa Rica"
379,11,"2016"
379,12,"Caturra"
379,13,"Washed / Wet"
379,14,"Blue-Green"
379,15,"Specialty Coffee Association of Costa Rica"
379,16,"m"
380,1,"Arabica"
380,2,"cqi taiwan icp cqi??????"
380,3,"Taiwan"
380,4,"???????"
380,5,"?????????"
380,6,"????"
380,7,""
380,8,"???0939227229"
380,9,"10 kg"
380,10,"Blossom Valley International"
380,11,"2015"
380,12,""
380,13,""
380,14,"Blue-Green"
380,15,"Blossom Valley International"
380,16,"m"
381,1,"Arabica"
381,2,"bugisu cooperative union"
381,3,"Uganda"
381,4,"bulago & buginyanya"
381,5,"bcu"
381,6,"bugisu cooperative union"
381,7,"eastern"
381,8,"Bulago & Buginyanya"
381,9,"1218 kg"
381,10,"Uganda Coffee Development Authority"
381,11,"2015"
381,12,"SL14"
381,13,"Washed / Wet"
381,14,"Green"
381,15,"Uganda Coffee Development Authority"
381,16,"m"
382,1,"Arabica"
382,2,"???? koju matsuzawa"
382,3,"Thailand"
382,4,"matsuzawa coffee"
382,5,"matsuzawa coffee"
382,6,"matsuzawa coffee"
382,7,"thailand"
382,8,"Matsuzawa Coffee"
382,9,"25 kg"
382,10,"Specialty Coffee Institute of Asia"
382,11,"2015"
382,12,"Catimor"
382,13,"Washed / Wet"
382,14,"Bluish-Green"
382,15,"Specialty Coffee Institute of Asia"
382,16,"m"
383,1,"Arabica"
383,2,"consejo salvadoreAfA+/-o del cafAfA(C)"
383,3,"El Salvador"
383,4,"la joya"
383,5,"el borbollon"
383,6,"consejo salvadoreAfA+/-o del cafAfA(C)"
383,7,"apaneca"
383,8,"Ibero El Salvador, S.A. de C.V."
383,9,"69 kg"
383,10,"Salvadoran Coffee Council"
383,11,"2016"
383,12,"Bourbon"
383,13,"Washed / Wet"
383,14,""
383,15,"Salvadoran Coffee Council"
383,16,"m"
384,1,"Arabica"
384,2,"carcafe ltda ci"
384,3,"Colombia"
384,4,""
384,5,"neiva"
384,6,"carcafe ltda"
384,7,"huila"
384,8,"FRANKLIN DUSSAN/ANDRES RODRIGUEZ/HIPOLITO TORRES"
384,9,"70 kg"
384,10,"AlmacafAfA(C)"
384,11,"2015"
384,12,"Caturra"
384,13,"Natural / Dry"
384,14,"Green"
384,15,"AlmacafAfA(C)"
384,16,"m"
385,1,"Arabica"
385,2,"bourbon specialty coffees"
385,3,"Brazil"
385,4,"cachoeira da grama farm"
385,5,""
385,6,"bourbon specialty coffees"
385,7,"vale da grama"
385,8,"GABRIEL CARVALHO DIAS"
385,9,"60 kg"
385,10,"Brazil Specialty Coffee Association"
385,11,"2014"
385,12,"Yellow Bourbon"
385,13,"Semi-washed / Semi-pulped"
385,14,"Green"
385,15,"Brazil Specialty Coffee Association"
385,16,"m"
386,1,"Arabica"
386,2,"ngila estate ltd"
386,3,"Tanzania, United Republic Of"
386,4,"ngila estate"
386,5,"ngila estate ltd"
386,6,"ngila estate ltd"
386,7,"karatu northern"
386,8,"Ngila Estate Ltd"
386,9,"60 kg"
386,10,"Africa Fine Coffee Association"
386,11,"2014"
386,12,"Bourbon"
386,13,"Washed / Wet"
386,14,"Green"
386,15,"Africa Fine Coffee Association"
386,16,"m"
387,1,"Arabica"
387,2,"compaAfA+/-ia colombiana agroindustrial s.a"
387,3,"Colombia"
387,4,""
387,5,"trilladora boananza"
387,6,"ecom cca sa"
387,7,"huila"
387,8,""
387,9,"70 kg"
387,10,"AlmacafAfA(C)"
387,11,"2014/2015"
387,12,"Caturra"
387,13,"Washed / Wet"
387,14,"Green"
387,15,"AlmacafAfA(C)"
387,16,"m"
388,1,"Arabica"
388,2,"juan luis alvarado romero"
388,3,"Guatemala"
388,4,"el papaturro"
388,5,"beneficio ixchel"
388,6,"unex guatemala, s.a."
388,7,"oriente"
388,8,"AMILCAR LAPOLA"
388,9,"69 kg"
388,10,"Asociacion Nacional Del CafAfA(C)"
388,11,"2013"
388,12,"Bourbon"
388,13,"Natural / Dry"
388,14,"Green"
388,15,"Asociacion Nacional Del CafAfA(C)"
388,16,"ft"
389,1,"Arabica"
389,2,"juan luis alvarado romero"
389,3,"Guatemala"
389,4,"finca medina"
389,5,"beneficio siembras vision (154)"
389,6,"siembras vision, s.a."
389,7,"antigua"
389,8,"SIEMBRAS VISIAfaoeN, S.A."
389,9,"69 kg"
389,10,"Asociacion Nacional Del CafAfA(C)"
389,11,"2014"
389,12,"Caturra"
389,13,"Washed / Wet"
389,14,"Green"
389,15,"Asociacion Nacional Del CafAfA(C)"
389,16,"m"
390,1,"Arabica"
390,2,"juan luis alvarado romero"
390,3,"Guatemala"
390,4,"el morito"
390,5,"beneficio ixchel"
390,6,"unex guatemala, s.a."
390,7,"oriente"
390,8,"ROBERTO MONTERROSO"
390,9,"69 kg"
390,10,"Asociacion Nacional Del CafAfA(C)"
390,11,"2013"
390,12,"Bourbon"
390,13,"Washed / Wet"
390,14,"Green"
390,15,"Asociacion Nacional Del CafAfA(C)"
390,16,"ft"
391,1,"Arabica"
391,2,"kona pacific farmers cooperative"
391,3,"United States (Hawaii)"
391,4,""
391,5,""
391,6,"kona pacific farmers cooperative"
391,7,"kona"
391,8,""
391,9,"100 lbs"
391,10,"Specialty Coffee Association"
391,11,"2012"
391,12,"Hawaiian Kona"
391,13,"Natural / Dry"
391,14,"Green"
391,15,"Specialty Coffee Association"
391,16,"ft"
392,1,"Arabica"
392,2,"exportadora de cafe condor s.a"
392,3,"Colombia"
392,4,"various"
392,5,"trilladora boananza"
392,6,"exportadora de cafe condor s.a"
392,7,"cundinamarca"
392,8,"Exportadora de cafe condor"
392,9,"70 kg"
392,10,"AlmacafAfA(C)"
392,11,"2012"
392,12,"Caturra"
392,13,"Washed / Wet"
392,14,"Green"
392,15,"AlmacafAfA(C)"
392,16,"m"
393,1,"Arabica"
393,2,"federacion nacional de cafeteros"
393,3,"Colombia"
393,4,""
393,5,""
393,6,""
393,7,"huila"
393,8,""
393,9,"70 kg"
393,10,"AlmacafAfA(C)"
393,11,""
393,12,""
393,13,""
393,14,""
393,15,"AlmacafAfA(C)"
393,16,"m"
394,1,"Arabica"
394,2,"kona pacific farmers cooperative"
394,3,"United States (Hawaii)"
394,4,"kona pacific farmers cooperative"
394,5,""
394,6,""
394,7,"kona"
394,8,"Kona Pacific Farmers Co-Op"
394,9,"60 kg"
394,10,"Specialty Coffee Association"
394,11,"2010"
394,12,""
394,13,""
394,14,""
394,15,"Specialty Coffee Association"
394,16,"ft"
395,1,"Arabica"
395,2,"doi tung development project"
395,3,"Thailand"
395,4,"doi tung development project"
395,5,""
395,6,""
395,7,""
395,8,"Doi Tung Development Project"
395,9,"1 lbs"
395,10,"Specialty Coffee Association"
395,11,""
395,12,"Peaberry"
395,13,""
395,14,""
395,15,"Specialty Coffee Association"
395,16,"m"
396,1,"Arabica"
396,2,"grounds for health admin"
396,3,"Mexico"
396,4,""
396,5,""
396,6,""
396,7,"nayarit"
396,8,"Productores de Cafe de El Cuarenteno, S. de P.R. de R.L"
396,9,"6"
396,10,"Specialty Coffee Association"
396,11,"January Through April"
396,12,""
396,13,""
396,14,""
396,15,"Specialty Coffee Association"
396,16,"m"
397,1,"Arabica"
397,2,"exportadora de cafe condor s.a"
397,3,"Colombia"
397,4,"various"
397,5,"bonanza - armenia"
397,6,"exportadora de cafe condor s.a"
397,7,"huila"
397,8,"various"
397,9,"70 kg"
397,10,"AlmacafAfA(C)"
397,11,"2016"
397,12,"Caturra"
397,13,"Washed / Wet"
397,14,""
397,15,"AlmacafAfA(C)"
397,16,"m"
398,1,"Arabica"
398,2,"racafe & cia s.c.a"
398,3,"Colombia"
398,4,""
398,5,"bachue"
398,6,"racafe & cia s.c.a"
398,7,"guayata"
398,8,""
398,9,"70 kg"
398,10,"AlmacafAfA(C)"
398,11,"2016"
398,12,"Caturra"
398,13,"Washed / Wet"
398,14,"Blue-Green"
398,15,"AlmacafAfA(C)"
398,16,"m"
399,1,"Arabica"
399,2,"racafe & cia s.c.a"
399,3,"Colombia"
399,4,""
399,5,"bachue"
399,6,"racafe & cia s.c.a"
399,7,"huila"
399,8,"La Plata"
399,9,"70 kg"
399,10,"AlmacafAfA(C)"
399,11,"2016"
399,12,"Caturra"
399,13,"Washed / Wet"
399,14,"Green"
399,15,"AlmacafAfA(C)"
399,16,"m"
400,1,"Arabica"
400,2,"ipanema coffees"
400,3,"Brazil"
400,4,"rio verde"
400,5,"ipanema coffees"
400,6,"ipanema coffees"
400,7,"south of minas"
400,8,"Ipanema AgrAfA-cola SA"
400,9,"2 kg"
400,10,"Specialty Coffee Association"
400,11,"2015/2016"
400,12,"Catuai"
400,13,"Semi-washed / Semi-pulped"
400,14,"Green"
400,15,"Specialty Coffee Association"
400,16,"m"
401,1,"Arabica"
401,2,"andreas kussmaul"
401,3,"Mexico"
401,4,"ecc"
401,5,"ecc"
401,6,"exportadora cafAfA(C) california"
401,7,"chiapas"
401,8,"ECC"
401,9,"1 kg"
401,10,"AsociaciAfAn Mexicana De CafAfA(C)s y CafeterAfA-as De Especialidad A.C."
401,11,"2014"
401,12,"Caturra"
401,13,"Washed / Wet"
401,14,"Green"
401,15,"AsociaciAfAn Mexicana De CafAfA(C)s y CafeterAfA-as De Especialidad A.C."
401,16,"m"
402,1,"Arabica"
402,2,"exportadora de cafe condor s.a"
402,3,"Colombia"
402,4,"various"
402,5,"trilladora agricola"
402,6,"exportadora de cafe condor s.a"
402,7,"santander"
402,8,"varios"
402,9,"70 kg"
402,10,"AlmacafAfA(C)"
402,11,"2015"
402,12,"Caturra"
402,13,"Washed / Wet"
402,14,"Green"
402,15,"AlmacafAfA(C)"
402,16,"m"
403,1,"Arabica"
403,2,"afca"
403,3,"Tanzania, United Republic Of"
403,4,"mondul coffee estate"
403,5,"mondul coffee estate"
403,6,"mondul coffee estate"
403,7,"arusha"
403,8,"Mondul Coffee Estate"
403,9,"60 kg"
403,10,"Africa Fine Coffee Association"
403,11,"2014"
403,12,"Other"
403,13,"Semi-washed / Semi-pulped"
403,14,"Green"
403,15,"Africa Fine Coffee Association"
403,16,"m"
404,1,"Arabica"
404,2,"j.andrade"
404,3,"Mexico"
404,4,"el pino"
404,5,"el pino, cosautlan de carvajal"
404,6,"cafAfA(C) andrade, s.a. de c.v."
404,7,"veracruz"
404,8,"JOSAfa LUIS ANDRADE SANDARA"
404,9,"1 kg"
404,10,"AMECAFE"
404,11,"2013"
404,12,"Other"
404,13,"Washed / Wet"
404,14,"Green"
404,15,"AMECAFE"
404,16,"m"
405,1,"Arabica"
405,2,"the coffee source inc."
405,3,"Costa Rica"
405,4,"several"
405,5,"cafe altura de san ramon"
405,6,"the coffee source inc."
405,7,"san ramon"
405,8,"SEVERAL"
405,9,"3 lbs"
405,10,"Specialty Coffee Association"
405,11,"2014"
405,12,"Caturra"
405,13,"Washed / Wet"
405,14,"Green"
405,15,"Specialty Coffee Association"
405,16,"m"
406,1,"Arabica"
406,2,"eileen koyanagi"
406,3,"United States (Hawaii)"
406,4,""
406,5,""
406,6,"kona pacific farmers cooperative"
406,7,"kona"
406,8,""
406,9,"100 lbs"
406,10,"Specialty Coffee Association"
406,11,"2014"
406,12,"Hawaiian Kona"
406,13,"Natural / Dry"
406,14,"Bluish-Green"
406,15,"Specialty Coffee Association"
406,16,"ft"
407,1,"Arabica"
407,2,"eric thormaehlen"
407,3,"Costa Rica"
407,4,"several"
407,5,"several - coricafe dry mill"
407,6,"coricafe s.a."
407,7,"central valley"
407,8,"CORICAFE BLEND"
407,9,"1 kg"
407,10,"Specialty Coffee Association of Costa Rica"
407,11,"2013"
407,12,"Catuai"
407,13,"Washed / Wet"
407,14,"Green"
407,15,"Specialty Coffee Association of Costa Rica"
407,16,"m"
408,1,"Arabica"
408,2,"dane loraas"
408,3,"Peru"
408,4,""
408,5,""
408,6,"sustainable harvest"
408,7,""
408,8,""
408,9,"5 lbs"
408,10,"Specialty Coffee Association"
408,11,"2013"
408,12,""
408,13,"Washed / Wet"
408,14,"Green"
408,15,"Specialty Coffee Association"
408,16,"m"
409,1,"Arabica"
409,2,"itiah coffee llc"
409,3,"Haiti"
409,4,"marre blanche"
409,5,""
409,6,"itiah coffee llc."
409,7,"thiotte, haiti"
409,8,"COOPCAB"
409,9,"4 lbs"
409,10,"Specialty Coffee Association"
409,11,"2012"
409,12,"Typica"
409,13,"Washed / Wet"
409,14,"Green"
409,15,"Specialty Coffee Association"
409,16,"ft"
410,1,"Arabica"
410,2,"carcafe ltda ci"
410,3,"Colombia"
410,4,""
410,5,"neiva"
410,6,"carcafe ltda"
410,7,"pitalito"
410,8,"ORLANDO ORTIZ / HIPOLITO TORRES"
410,9,"70 kg"
410,10,"AlmacafAfA(C)"
410,11,"2013"
410,12,"Caturra"
410,13,"Natural / Dry"
410,14,"Green"
410,15,"AlmacafAfA(C)"
410,16,"m"
411,1,"Arabica"
411,2,"juan luis alvarado romero"
411,3,"Guatemala"
411,4,"el sacramento"
411,5,"beneficio ixchel"
411,6,"unex guatemala, s.a."
411,7,"oriente"
411,8,"LUIS RODRIGUEZ"
411,9,"69 kg"
411,10,"Asociacion Nacional Del CafAfA(C)"
411,11,"2013"
411,12,"Bourbon"
411,13,"Washed / Wet"
411,14,"Green"
411,15,"Asociacion Nacional Del CafAfA(C)"
411,16,"ft"
412,1,"Arabica"
412,2,"kona pacific farmers cooperative"
412,3,"United States (Hawaii)"
412,4,""
412,5,""
412,6,"kona pacific farmers cooperative"
412,7,"kona"
412,8,""
412,9,"100 lbs"
412,10,"Specialty Coffee Association"
412,11,"2012"
412,12,"Hawaiian Kona"
412,13,"Natural / Dry"
412,14,"Bluish-Green"
412,15,"Specialty Coffee Association"
412,16,"ft"
413,1,"Arabica"
413,2,"steven kil"
413,3,"Burundi"
413,4,"sogestal kayanza"
413,5,"kiriyama washing station"
413,6,"the specialty coffee appraisers institute of asia"
413,7,"kayanza"
413,8,""
413,9,"60 kg"
413,10,"Specialty Coffee Association"
413,11,"2012"
413,12,"Bourbon"
413,13,"Washed / Wet"
413,14,""
413,15,"Specialty Coffee Association"
413,16,"m"
414,1,"Arabica"
414,2,"exportadora de cafe condor s.a"
414,3,"Colombia"
414,4,""
414,5,"trilladora boananza"
414,6,"exportadora de cafe condor s.a"
414,7,"huila"
414,8,"condor"
414,9,"70 kg"
414,10,"AlmacafAfA(C)"
414,11,"2012"
414,12,"Caturra"
414,13,"Washed / Wet"
414,14,"Green"
414,15,"AlmacafAfA(C)"
414,16,"m"
415,1,"Arabica"
415,2,"kona pacific farmers cooperative"
415,3,"United States (Hawaii)"
415,4,""
415,5,""
415,6,""
415,7,"kona"
415,8,""
415,9,"100 lbs"
415,10,"Specialty Coffee Association"
415,11,""
415,12,""
415,13,""
415,14,""
415,15,"Specialty Coffee Association"
415,16,"ft"
416,1,"Arabica"
416,2,"kona pacific farmers cooperative"
416,3,"United States (Hawaii)"
416,4,""
416,5,""
416,6,""
416,7,""
416,8,""
416,9,"100 lbs"
416,10,"Specialty Coffee Association"
416,11,""
416,12,""
416,13,""
416,14,""
416,15,"Specialty Coffee Association"
416,16,"ft"
417,1,"Arabica"
417,2,"cafe de don balbino s.c. de r.l. de c.v."
417,3,"Mexico"
417,4,"corta pico"
417,5,"la catedral del cafe"
417,6,"cafe de don balbino s.c. de r.l. de c.v."
417,7,"sierra madre occidental"
417,8,"BALBINO RAMIREZ FLORES"
417,9,"50 kg"
417,10,"Centro AgroecolAfAgico del CafAfA(C) A.C."
417,11,"2017"
417,12,"Typica"
417,13,"Washed / Wet"
417,14,"Blue-Green"
417,15,"Centro AgroecolAfAgico del CafAfA(C) A.C."
417,16,"m"
418,1,"Arabica"
418,2,"troy quimby"
418,3,"Costa Rica"
418,4,"estate la patricia"
418,5,"micro beneficio la cabaAfA+/-a-javier meza"
418,6,"bold coast coffee"
418,7,"tarrazu"
418,8,"Manuel Montero"
418,9,"46 kg"
418,10,"Specialty Coffee Association"
418,11,"2016"
418,12,"Catuai"
418,13,"Pulped natural / honey"
418,14,"Green"
418,15,"Specialty Coffee Association"
418,16,"m"
419,1,"Arabica"
419,2,"rodrigo soto"
419,3,"Costa Rica"
419,4,"coopellanobonito"
419,5,"coocafe r.l"
419,6,"panamerican coffee trading"
419,7,"tarrazu"
419,8,"Coopellanobonito"
419,9,"69 kg"
419,10,"Specialty Coffee Association of Costa Rica"
419,11,"2015"
419,12,""
419,13,"Washed / Wet"
419,14,""
419,15,"Specialty Coffee Association of Costa Rica"
419,16,"m"
420,1,"Arabica"
420,2,"juan luis alvarado romero"
420,3,"Guatemala"
420,4,"linda vista"
420,5,"linda vista"
420,6,"mercon guatemala s.a."
420,7,"nuevo oriente"
420,8,"PABLO CHUY"
420,9,"0 kg"
420,10,"Asociacion Nacional Del CafAfA(C)"
420,11,"2016"
420,12,"Pacas"
420,13,"Washed / Wet"
420,14,"Green"
420,15,"Asociacion Nacional Del CafAfA(C)"
420,16,"m"
421,1,"Arabica"
421,2,"kawacom uganda ltd"
421,3,"Uganda"
421,4,"kawacom uganda ltd sipi farmers group"
421,5,"kawacom"
421,6,"kawacom uganda ltd"
421,7,"sipi, mt elgon"
421,8,"Kawacom Uganda LTD"
421,9,"9000 kg"
421,10,"Uganda Coffee Development Authority"
421,11,"2015"
421,12,"SL14"
421,13,"Washed / Wet"
421,14,"Green"
421,15,"Uganda Coffee Development Authority"
421,16,"m"
422,1,"Arabica"
422,2,"bourbon specialty coffees"
422,3,"Brazil"
422,4,""
422,5,"dinamo armazens gerais ltda"
422,6,"bourbon specialty coffees"
422,7,"campos altos - cerrado"
422,8,""
422,9,"60 kg"
422,10,"Brazil Specialty Coffee Association"
422,11,"2016"
422,12,""
422,13,""
422,14,"Green"
422,15,"Brazil Specialty Coffee Association"
422,16,"m"
423,1,"Arabica"
423,2,"carcafe ltda ci"
423,3,"Colombia"
423,4,""
423,5,"neiva"
423,6,"carcafe ltda"
423,7,"huila"
423,8,"FRANKLIN DUSSAN"
423,9,"35 kg"
423,10,"AlmacafAfA(C)"
423,11,"2015/2016"
423,12,"Caturra"
423,13,"Natural / Dry"
423,14,"Green"
423,15,"AlmacafAfA(C)"
423,16,"m"
424,1,"Arabica"
424,2,"productos y servicios chilindron s.a. de c.v."
424,3,"Mexico"
424,4,"los charcos"
424,5,"la yerba"
424,6,"productos y servicios chilindron s.a. de c.v."
424,7,"cuarenteAfA+/-o"
424,8,"Rafael Arroyo Zoto"
424,9,"2 kg"
424,10,"AsociaciAfAn Mexicana De CafAfA(C)s y CafeterAfA-as De Especialidad A.C."
424,11,"2015"
424,12,"Typica"
424,13,"Natural / Dry"
424,14,"Bluish-Green"
424,15,"AsociaciAfAn Mexicana De CafAfA(C)s y CafeterAfA-as De Especialidad A.C."
424,16,"m"
425,1,"Arabica"
425,2,"lin, che-hao krude ???"
425,3,"Taiwan"
425,4,"sunshine valley estate ??????"
425,5,"sunshine valley estate ??????"
425,6,"taiwan coffee laboratory"
425,7,"natou county"
425,8,"LIN YEN CHIEN ???"
425,9,"15 kg"
425,10,"Specialty Coffee Association"
425,11,"2015"
425,12,"Bourbon"
425,13,"Washed / Wet"
425,14,"Blue-Green"
425,15,"Specialty Coffee Association"
425,16,"m"
426,1,"Arabica"
426,2,"cqi taiwan icp cqi??????"
426,3,"Taiwan"
426,4,"????"
426,5,"????"
426,6,"????"
426,7,"????"
426,8,"???"
426,9,"60 kg"
426,10,"Blossom Valley International"
426,11,"2014"
426,12,"Typica"
426,13,"Washed / Wet"
426,14,"Green"
426,15,"Blossom Valley International"
426,16,"m"
427,1,"Arabica"
427,2,"compaAfA+/-ia colombiana agroindustrial s.a"
427,3,"Colombia"
427,4,""
427,5,"trilladora boananza"
427,6,"ecom cca sa"
427,7,"eje cafetero"
427,8,""
427,9,"70 kg"
427,10,"AlmacafAfA(C)"
427,11,"2014"
427,12,"Caturra"
427,13,"Natural / Dry"
427,14,"Green"
427,15,"AlmacafAfA(C)"
427,16,"m"
428,1,"Arabica"
428,2,"juan luis alvarado romero"
428,3,"Guatemala"
428,4,"finca medina"
428,5,"beneficio siembras vision (154)"
428,6,"siembras vision, s.a."
428,7,"antigua"
428,8,"SIEMBRAS VISIAfaoeN, S.A."
428,9,"69 kg"
428,10,"Asociacion Nacional Del CafAfA(C)"
428,11,"2014"
428,12,"Caturra"
428,13,"Washed / Wet"
428,14,"Green"
428,15,"Asociacion Nacional Del CafAfA(C)"
428,16,"m"
429,1,"Arabica"
429,2,"exportadora de cafe condor s.a"
429,3,"Colombia"
429,4,""
429,5,"trilladora boananza"
429,6,"exportadora de cafe condor s.a"
429,7,"huila"
429,8,""
429,9,"70 kg"
429,10,"AlmacafAfA(C)"
429,11,"2013"
429,12,"Caturra"
429,13,"Washed / Wet"
429,14,"Green"
429,15,"AlmacafAfA(C)"
429,16,"m"
430,1,"Arabica"
430,2,"calixto guillen vazquez"
430,3,"Mexico"
430,4,"various"
430,5,"productores de cafes especiales sc"
430,6,"finca triunfo verde, s.c."
430,7,"chiapas"
430,8,"VRIOS PRODUCTORES"
430,9,"1 kg"
430,10,"AMECAFE"
430,11,"2013"
430,12,"Bourbon"
430,13,"Washed / Wet"
430,14,"Green"
430,15,"AMECAFE"
430,16,"m"
431,1,"Arabica"
431,2,"kona pacific farmers cooperative"
431,3,"United States (Hawaii)"
431,4,""
431,5,""
431,6,"kona pacific farmers cooperative"
431,7,"kona"
431,8,""
431,9,"100 lbs"
431,10,"Specialty Coffee Association"
431,11,"2012"
431,12,"Hawaiian Kona"
431,13,"Natural / Dry"
431,14,"Bluish-Green"
431,15,"Specialty Coffee Association"
431,16,"ft"
432,1,"Arabica"
432,2,"ernesto rodriguez luna"
432,3,"Mexico"
432,4,"finca teocelo"
432,5,"monte blanco"
432,6,"finca teocelo"
432,7,"veracruz"
432,8,"ERNESTO RODRIGUEZ LUNA"
432,9,"1 kg"
432,10,"AMECAFE"
432,11,"2012"
432,12,"Mundo Novo"
432,13,"Washed / Wet"
432,14,"Green"
432,15,"AMECAFE"
432,16,"m"
433,1,"Arabica"
433,2,"modesto landeros flores"
433,3,"Mexico"
433,4,"mata larga"
433,5,"finca mata larga"
433,6,""
433,7,"fortAfA-n de las flores"
433,8,"MODESTO LANDEROS FLORES"
433,9,"1 kg"
433,10,"AMECAFE"
433,11,"2012"
433,12,"Caturra"
433,13,"Washed / Wet"
433,14,"Blue-Green"
433,15,"AMECAFE"
433,16,"m"
434,1,"Arabica"
434,2,"juan luis alvarado romero"
434,3,"Guatemala"
434,4,"agropecuaria quiagral"
434,5,"beneficio ixchel"
434,6,"unex guatemala, s.a."
434,7,"oriente"
434,8,"AGROPECUARIA QUIAGRAL"
434,9,"1 kg"
434,10,"Asociacion Nacional Del CafAfA(C)"
434,11,"2012"
434,12,"Bourbon"
434,13,"Washed / Wet"
434,14,"Green"
434,15,"Asociacion Nacional Del CafAfA(C)"
434,16,"ft"
435,1,"Arabica"
435,2,"nucoffee"
435,3,"Brazil"
435,4,"AfA!gua limpa"
435,5,""
435,6,"nucoffee"
435,7,"grama valley"
435,8,"Eliane de Andrade Cyrino Noqueira"
435,9,"60 kg"
435,10,"NUCOFFEE"
435,11,"2012"
435,12,"Yellow Bourbon"
435,13,"Semi-washed / Semi-pulped"
435,14,"Blue-Green"
435,15,"NUCOFFEE"
435,16,"m"
436,1,"Arabica"
436,2,"exportadora de cafe condor s.a"
436,3,"Colombia"
436,4,""
436,5,"trilladora boananza"
436,6,"exportadora de cafe condor s.a"
436,7,"huila"
436,8,""
436,9,"70 kg"
436,10,"AlmacafAfA(C)"
436,11,"2012"
436,12,"Caturra"
436,13,"Washed / Wet"
436,14,"Green"
436,15,"AlmacafAfA(C)"
436,16,"m"
437,1,"Arabica"
437,2,"racafe & cia s.c.a"
437,3,"Colombia"
437,4,""
437,5,""
437,6,"c.i.racafe & cia s.c.a"
437,7,"la plata"
437,8,"La Plata"
437,9,"70 kg"
437,10,"AlmacafAfA(C)"
437,11,"2012"
437,12,"Caturra"
437,13,"Washed / Wet"
437,14,"Green"
437,15,"AlmacafAfA(C)"
437,16,"m"
438,1,"Arabica"
438,2,"exportadora de cafe condor s.a"
438,3,"Colombia"
438,4,""
438,5,"trilladora bonanza - armenia quindioa"
438,6,""
438,7,"huila"
438,8,""
438,9,"70 kg"
438,10,"AlmacafAfA(C)"
438,11,"1T/2011"
438,12,""
438,13,""
438,14,""
438,15,"AlmacafAfA(C)"
438,16,"m"
439,1,"Arabica"
439,2,"exportadora de cafe condor s.a"
439,3,"Colombia"
439,4,""
439,5,"trilladora bonanza - armenia quindioa"
439,6,""
439,7,"cauca"
439,8,""
439,9,"70 kg"
439,10,"AlmacafAfA(C)"
439,11,"4t/2010"
439,12,""
439,13,""
439,14,""
439,15,"AlmacafAfA(C)"
439,16,"m"
440,1,"Arabica"
440,2,"exportadora de cafe condor s.a"
440,3,"Colombia"
440,4,""
440,5,"trilladora bonanza - armenia quindio"
440,6,""
440,7,"cundinamarca"
440,8,"Exportadora de CafAfA(C) CAfAndor S.A"
440,9,"70 kg"
440,10,"AlmacafAfA(C)"
440,11,"4T/2010"
440,12,""
440,13,""
440,14,""
440,15,"AlmacafAfA(C)"
